,Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA,NHA,LE_MOE,LE_Ledock,LE_VINA,logP,LELP_MOE,LELP_Ledock,LELP_VINA
2528,CHEMBL4449994,13000.0,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3cc5c(OC(=O)C=C5)cc3)cc4)cc2)cc1,-6.1819348,4.886056647693163,1,-6.49,-7.1,40,0.15454837,0.16225,0.1775,5.917700000000004,38.290277665173726,36.4727272727273,33.33915492957749
2529,CHEMBL4441394,16000.0,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3c5nonc5ccc3)cc4)cc2)cc1,-6.2615166,4.795880017344075,1,-6.33,-7.2,38,0.16477675263157895,0.16657894736842105,0.18947368421052632,5.347500000000003,32.45300028430813,32.10189573459717,28.22291666666668
2530,CHEMBL4453551,6500.0,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cc(NS(=O)(=O)c3c5c(ccc3)cccc5)cc4)cc2)cc1,-6.0079975,5.187086643357144,1,-5.86,-6.6,39,0.15405121794871796,0.15025641025641026,0.1692307692307692,6.964500000000005,45.20899018350127,46.35076791808876,41.15386363636367
2531,CHEMBL1587605,65000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccccc1,-5.6128221,4.187086643357144,1,-5.63,-7.5,25,0.224512884,0.22519999999999998,0.3,4.295600000000002,19.13297768692866,19.0746003552398,14.318666666666674
2532,CHEMBL4541977,55000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(F)cccc1,-5.4525833,4.259637310505756,1,-5.25,-7.2,26,0.2097147423076923,0.20192307692307693,0.27692307692307694,4.434700000000002,21.146343605608017,21.96232380952382,16.014194444444453
2533,CHEMBL4565061,62000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(F)ccc1,-5.5537434,4.2076083105017466,1,-5.64,-7.5,26,0.2136055153846154,0.2169230769230769,0.28846153846153844,4.434700000000002,20.761168043881906,20.443652482269513,15.373626666666675
2534,CHEMBL4562717,68000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(F)cc1,-5.5046949,4.167491087293763,1,-5.73,-7.5,26,0.2117190346153846,0.2203846153846154,0.28846153846153844,4.434700000000002,20.94615634374215,20.122547993019204,15.373626666666675
2535,CHEMBL4446756,59000.0,nM,Clc1c(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cccc1,-5.5810599,4.229147988357856,1,-5.38,-7.7,26,0.21465615,0.20692307692307693,0.29615384615384616,4.949000000000003,23.055477329673543,23.917100371747228,16.7109090909091
2536,CHEMBL4513591,37000.0,nM,Clc1cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)ccc1,-5.6697445,4.431798275933005,1,-5.44,-6.9,26,0.21806709615384617,0.20923076923076925,0.2653846153846154,4.949000000000003,22.69484982965283,23.653308823529425,18.64840579710146
2537,CHEMBL4440705,43000.0,nM,Clc1ccc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.5655017,4.366531544420414,1,-5.36,-7.4,26,0.2140577576923077,0.20615384615384616,0.2846153846153846,4.949000000000003,23.119928253727796,24.006343283582105,17.38837837837839
2538,CHEMBL4567343,63000.0,nM,Clc1sc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.7027745,4.200659450546418,1,-5.66,-7.3,25,0.22811098000000002,0.22640000000000002,0.292,5.010500000000003,21.965185542581082,22.13118374558305,17.15924657534248
2539,CHEMBL4462640,44000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(C(F)(F)F)cccc1,-5.7479601,4.356547323513812,1,-5.42,-7.9,29,0.1982055206896552,0.18689655172413794,0.27241379310344827,5.314400000000003,26.81257303786783,28.43498154981551,19.508556962025327
2540,CHEMBL4461747,44000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(C(F)(F)F)ccc1,-5.829639,4.356547323513812,1,-5.92,-7.7,29,0.20102203448275863,0.20413793103448274,0.2655172413793104,5.314400000000002,26.436902868256517,26.033378378378387,20.01527272727273
2541,CHEMBL4583096,35000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(C(F)(F)F)cc1,-5.5418677,4.455931955649724,1,-5.55,-8.5,29,0.19109888620689655,0.19137931034482758,0.29310344827586204,5.314400000000002,27.80968589343987,27.768936936936946,18.131482352941184
2542,CHEMBL4563828,29000.0,nM,Clc1c(Cl)ccc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)c1,-5.7430692,4.5376020021010435,1,-5.6,-7.3,27,0.21270626666666667,0.2074074074074074,0.27037037037037037,5.602400000000003,26.338669225855764,27.011571428571443,20.721205479452067
2543,CHEMBL4461900,40000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(C(F)(F)F)c(F)cc1,-5.8264794,4.3979400086720375,1,-5.81,-7.9,30,0.19421598,0.19366666666666665,0.26333333333333336,5.453500000000002,28.079563792845477,28.159208261617913,20.70949367088608
2544,CHEMBL4561738,28000.0,nM,Clc1c(C(F)(F)F)cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.7795291,4.552841968657781,1,-5.75,-7.8,30,0.19265097,0.19166666666666668,0.26,5.967800000000004,30.97726422036704,31.136347826086975,22.95307692307694
2545,CHEMBL4449221,38000.0,nM,Clc1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)cc1,-5.9915981,4.42021640338319,1,-6.58,-7.5,29,0.20660683103448277,0.22689655172413795,0.25862068965517243,4.857200000000003,23.509387253460822,21.407112462006094,18.781173333333346
2546,CHEMBL4567660,21000.0,nM,Clc1cc(S(=O)(=O)Nc2ccc(-c3oc4c(n3)cccc4)cc2)c(OC)cc1,-5.5037303,4.6777807052660805,1,-5.58,-7.4,28,0.19656179642857144,0.1992857142857143,0.2642857142857143,4.957600000000004,25.221584713189905,24.87684587813622,18.7584864864865
2547,CHEMBL4434972,52000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(C)cccc1,-5.6041293,4.2839966563652006,1,-5.31,-7.3,26,0.21554343461538464,0.20423076923076922,0.28076923076923077,4.604020000000003,21.36005677099564,22.54322410546141,16.397879452054806
2548,CHEMBL4454247,37000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(C)ccc1,-5.4840145,4.431798275933005,1,-5.56,-7.6,26,0.2109236346153846,0.21384615384615382,0.29230769230769227,4.604020000000003,21.827899980935513,21.529589928057568,15.750594736842118
2549,CHEMBL4564122,42000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(C)cc1,-5.5073552,4.376750709602099,1,-5.67,-7.6,26,0.21182135384615386,0.21807692307692308,0.29230769230769227,4.604020000000003,21.735391245511106,21.111908289241637,15.750594736842118
2550,CHEMBL4532359,37000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(CC)cc1,-5.9409609,4.431798275933005,1,-5.13,-6.9,27,0.2200355888888889,0.19,0.2555555555555556,4.858000000000003,22.078246635152922,25.568421052631596,19.009565217391316
2551,CHEMBL4456802,47000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(C=C)cc1,-5.723433,4.327902142064283,1,-5.69,-7.9,27,0.211979,0.21074074074074076,0.2925925925925926,4.938600000000003,23.297590799088603,23.434481546572947,16.878759493670895
2552,CHEMBL4559209,54000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(OC)cccc1,-5.6731825,4.267606240177032,1,-5.52,-7.5,27,0.21011787037037039,0.20444444444444443,0.2777777777777778,4.3042000000000025,20.484692674702437,21.05315217391306,15.495120000000009
2553,CHEMBL4447680,51000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1cc(OC)ccc1,-5.5309534,4.292429823902063,1,-5.38,-7.2,27,0.2048501259259259,0.19925925925925925,0.26666666666666666,4.3042000000000025,21.011458892421707,21.601003717472132,16.14075000000001
2554,CHEMBL4558646,42000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(OC)cc1,-5.5943294,4.376750709602099,1,-5.54,-7.4,27,0.20719738518518518,0.2051851851851852,0.2740740740740741,4.3042000000000025,20.773428178898453,20.977148014440445,15.704513513513522
2555,CHEMBL4469657,33000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1c(O)cccc1,-5.4274268,4.481486060122113,1,-5.46,-7.6,26,0.2087471846153846,0.21,0.29230769230769227,4.001200000000002,19.16768366180453,19.05333333333334,13.688315789473691
2556,CHEMBL4458229,70000.0,nM,S(=O)(=O)(Nc1ccc(-c2oc3c(n2)cccc3)cc1)c1ccc(O)cc1,-5.6200528,4.154901959985743,1,-5.4,-6.7,26,0.21615587692307692,0.2076923076923077,0.2576923076923077,4.001200000000002,18.510715771211267,19.265037037037043,15.527044776119407
2557,CHEMBL1448646,77000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccccc1,-5.2818255,4.113509274827518,1,-5.4,-7.4,25,0.21127302,0.21600000000000003,0.29600000000000004,4.295600000000003,20.33198559853976,19.88703703703705,14.51216216216217
2558,CHEMBL4464948,59000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(F)cccc1,-5.1968269,4.229147988357856,1,-5.29,-7.3,26,0.19987795769230768,0.20346153846153847,0.28076923076923077,4.434700000000003,22.187038787072183,21.796257088846893,15.79482191780823
2559,CHEMBL4565483,71000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(F)ccc1,-5.6124125,4.1487416512809245,1,-6.01,-7.4,26,0.21586201923076923,0.23115384615384615,0.2846153846153846,4.434700000000002,20.544142113574164,19.185058236272887,15.581378378378387
2560,CHEMBL4447607,78000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(F)cc1,-5.6951537,4.107905397309519,1,-5.4,-7.5,26,0.21904437307692307,0.2076923076923077,0.28846153846153844,4.434700000000002,20.245669576924687,21.352259259259267,15.373626666666675
2561,CHEMBL4549691,40000.0,nM,Clc1c(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cccc1,-5.3921962,4.3979400086720375,1,-5.36,-7.4,26,0.20739216153846154,0.20615384615384616,0.2846153846153846,4.9490000000000025,23.86300409469523,24.0063432835821,17.388378378378388
2562,CHEMBL4440273,88000.0,nM,Clc1cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)ccc1,-5.4236455,4.055517327849832,1,-5.33,-7.0,26,0.20860175,0.20500000000000002,0.2692307692307692,4.9490000000000025,23.72463318260754,24.141463414634156,18.38200000000001
2563,CHEMBL4584952,44000.0,nM,Clc1ccc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.7625904,4.356547323513812,1,-5.47,-7.5,26,0.2216380923076923,0.21038461538461536,0.28846153846153844,4.9490000000000025,22.329194176285732,23.523583180987217,17.156533333333343
2564,CHEMBL4463791,76000.0,nM,Clc1sc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.2017827,4.119186407719209,1,-5.94,-7.4,25,0.20807130799999998,0.2376,0.29600000000000004,5.010500000000002,24.080686799931122,21.087962962962973,16.92736486486487
2565,CHEMBL4471032,44000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(C(F)(F)F)cccc1,-5.6635814,4.356547323513812,1,-5.4,-7.3,29,0.19529591034482757,0.18620689655172415,0.2517241379310345,5.314400000000003,27.21203936434993,28.540296296296308,21.11200000000001
2566,CHEMBL4521507,83000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(C(F)(F)F)ccc1,-6.0700378,4.080921907623926,1,-5.57,-7.6,29,0.20931164827586207,0.1920689655172414,0.26206896551724135,5.314400000000003,25.389891311714745,27.66922800718134,20.27863157894738
2567,CHEMBL4448007,36000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(C(F)(F)F)cc1,-5.9699311,4.443697499232713,1,-5.29,-7.8,29,0.2058596931034483,0.18241379310344827,0.2689655172413793,5.314400000000003,25.81564132289568,29.13376181474482,19.758666666666677
2568,CHEMBL4565368,35000.0,nM,Clc1c(Cl)ccc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)c1,-5.9072161,4.455931955649724,1,-5.66,-7.5,27,0.2187857814814815,0.20962962962962964,0.2777777777777778,5.602400000000003,25.606782863420225,26.72522968197881,20.16864000000001
2569,CHEMBL4434992,76000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(C(F)(F)F)c(F)cc1,-6.2700849,4.119186407719209,1,-5.64,-7.5,30,0.20900283,0.188,0.25,5.453500000000003,26.092948119410643,29.00797872340427,21.81400000000001
2570,CHEMBL4572554,40000.0,nM,Clc1c(C(F)(F)F)cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.7303729,4.3979400086720375,1,-5.49,-7.4,30,0.19101242999999998,0.183,0.24666666666666667,5.967800000000003,31.242992929831864,32.61092896174865,24.193783783783797
2571,CHEMBL4556062,35000.0,nM,Clc1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)cc1,-5.5643888,4.455931955649724,1,-6.77,-7.3,29,0.19187547586206896,0.23344827586206895,0.2517241379310345,4.857200000000002,25.314334612994706,20.80632200886264,19.29572602739727
2572,CHEMBL4548800,27000.0,nM,Clc1cc(S(=O)(=O)Nc2cc3nc(-c4ccccc4)oc3cc2)c(OC)cc1,-5.7136784,4.568636235841013,1,-5.65,-7.1,28,0.20405994285714285,0.2017857142857143,0.25357142857142856,4.957600000000003,24.29482205368788,24.568637168141606,19.55109859154931
2573,CHEMBL4586199,41000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(C)cccc1,-5.5145702,4.3872161432802645,1,-5.29,-7.4,26,0.21209885384615385,0.20346153846153847,0.2846153846153846,4.604020000000003,21.706953698766963,22.62845368620039,16.176286486486497
2574,CHEMBL4462237,53000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(C)ccc1,-5.3795371,4.275724130399211,1,-5.75,-7.3,26,0.20690527307692308,0.22115384615384615,0.28076923076923077,4.604020000000003,22.251825347574993,20.81817739130436,16.397879452054806
2575,CHEMBL4444550,48000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(C)cc1,-5.4509592,4.318758762624412,1,-5.39,-7.1,26,0.20965227692307692,0.2073076923076923,0.27307692307692305,4.604020000000003,21.960267103081616,22.20863079777367,16.859791549295785
2576,CHEMBL4454819,57000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(CC)cc1,-5.6847067,4.2441251443275085,1,-5.29,-7.2,27,0.21054469259259256,0.19592592592592592,0.26666666666666666,4.858000000000003,23.073485919686956,24.79508506616259,18.217500000000012
2577,CHEMBL4574391,45000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(C=C)cc1,-5.4378381,4.346787486224656,1,-5.26,-7.2,27,0.2014014111111111,0.1948148148148148,0.26666666666666666,4.938600000000004,24.52117873829309,25.35022813688215,18.519750000000013
2578,CHEMBL4457015,37000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(OC)cccc1,-5.6704826,4.431798275933005,1,-5.65,-7.3,27,0.21001787407407407,0.20925925925925928,0.27037037037037037,4.3042000000000025,20.494446098820596,20.568743362831867,15.919643835616448
2579,CHEMBL4449832,86000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1cc(OC)ccc1,-5.862052,4.0655015487564325,1,-5.68,-7.3,27,0.21711303703703705,0.21037037037037035,0.27037037037037037,4.3042000000000025,19.82469619853254,20.46010563380283,15.919643835616448
2580,CHEMBL4450124,46000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(OC)cc1,-4.9969544,4.337242168318426,1,-5.45,-7.3,27,0.18507238518518518,0.20185185185185187,0.27037037037037037,4.304200000000003,23.256846210163555,21.32355963302754,15.919643835616451
2581,CHEMBL4570232,76000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1c(O)cccc1,-5.292737,4.119186407719209,1,-5.55,-7.6,26,0.20356680769230767,0.21346153846153845,0.29230769230769227,4.0012000000000025,19.65546370431784,18.744360360360375,13.688315789473695
2582,CHEMBL4464897,92000.0,nM,S(=O)(=O)(Nc1cc2nc(-c3ccccc3)oc2cc1)c1ccc(O)cc1,-5.7357016,4.036212172654444,1,-5.71,-7.2,26,0.22060390769230767,0.2196153846153846,0.27692307692307694,4.001200000000002,18.137484697600037,18.21912434325745,14.448777777777783
2583,CHEMBL4514865,14000.0,nM,O=C1N2C(C)=C(O)NC(Cc3ccccc3)=C2N=C2C(=O)C=CC=C12,-5.640449,4.853871964321762,1,-5.96,-8.5,25,0.22561796,0.2384,0.34,2.1408199999999997,9.488694960277098,8.97994966442953,6.296529411764705
2584,CHEMBL4454177,14000.0,nM,O(C)C12C(=O)N3C(Cc4ccccc4)C(=O)N=C(C(CC)C)C3N=C1OC=CC=C2,-5.337122,4.853871964321762,1,-5.02,-7.6,30,0.17790406666666667,0.1673333333333333,0.2533333333333333,2.677100000000001,15.047997778578049,15.998605577689252,10.567500000000006
2585,CHEMBL4453288,14000.0,nM,O=C1C(C)N2C(=O)C3=C(OC=CC=C3)N=C2C(O)(Cc2ccccc2)N1,-5.0673647,4.853871964321762,1,-5.73,-7.2,26,0.1948986423076923,0.2203846153846154,0.27692307692307694,1.2411999999999999,6.3684384113896515,5.63197207678883,4.48211111111111
2586,CHEMBL4579238,1780.0,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(OCC)cc4)cc3)cn2)cc(O)c1O,-6.3718667,5.7495799976911055,1,-5.87,-6.8,31,0.2055440870967742,0.18935483870967743,0.21935483870967742,7.135800000000007,34.71663963089501,37.68480408858606,32.5308529411765
2587,CHEMBL4587328,12900.0,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(OC)cc4)cc3)cn2)cc(O)c1O,-6.1844821,4.889410289700751,1,-5.67,-8.0,30,0.20614940333333334,0.189,0.26666666666666666,6.7457000000000065,32.72238430441899,35.691534391534425,25.296375000000026
2588,CHEMBL4536323,1030.0,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(C(C)C)cc4)cc3)cn2)cc(O)c1O,-6.2829728,5.987162775294828,1,-5.39,-7.7,31,0.20267654193548384,0.17387096774193547,0.24838709677419354,7.860500000000004,38.783472053229346,45.208812615955495,31.646168831168847
2589,CHEMBL4513341,1380.0,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(C)cc4)cc3)cn2)cc(O)c1O,-6.1534886,5.860120913598763,1,-5.73,-8.7,29,0.21218926206896552,0.19758620689655174,0.3,7.045520000000007,33.20394223205357,35.65795462478188,23.48506666666669
2590,CHEMBL4580396,3980.0,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccccc4)cc3)cn2)cc(O)c1O,-6.1441259,5.400116927926312,1,-5.98,-8.3,28,0.21943306785714284,0.21357142857142858,0.29642857142857143,6.737100000000006,30.70230055018895,31.54494983277595,22.72756626506026
2591,CHEMBL4474009,285.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(OCC)cc4)cc3)cn2)c1,-6.2491326,6.54515513999149,1,-5.82,-7.0,30,0.20830442000000002,0.194,0.23333333333333334,6.373300000000005,30.596086247233757,32.85206185567013,27.314142857142876
2592,CHEMBL4472943,3810.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(CCOC)cc4)cc3)cn2)c1,-6.3196836,5.41907502432438,1,-5.83,-6.9,31,0.2038607612903226,0.18806451612903227,0.22258064516129034,6.163500000000005,30.233871202032987,32.773327615780474,27.69108695652176
2593,CHEMBL4553618,1070.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(OC)cc4)cc3)cn2)c1,-6.3253255,5.97061622231479,1,-5.72,-7.9,29,0.2181146724137931,0.19724137931034483,0.27241379310344827,5.9832000000000045,27.431442065708737,30.334405594405617,21.963645569620272
2594,CHEMBL4588870,3550.0,nM,Brc1c(Br)c(-c2oc(-c3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)cn2)cc(O)c1O,-6.4401288,5.449771646944906,1,-5.54,-7.6,34,0.18941555294117648,0.16294117647058823,0.22352941176470587,8.404100000000001,44.368584677995884,51.57750902527077,37.59728947368422
2595,CHEMBL4548732,2450.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)cn2)c1,-6.3784204,5.610833915635467,1,-5.38,-7.3,33,0.19328546666666668,0.16303030303030303,0.2212121212121212,7.641600000000006,39.53530563774068,46.8722676579926,34.54421917808222
2596,CHEMBL4569419,2290.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(C(C)(C)C)cc4)cc3)cn2)c1,-6.3999219,5.6401645176601125,1,-5.75,-7.0,31,0.20644909354838709,0.18548387096774194,0.22580645161290322,7.272100000000005,35.22466422598066,39.20610434782611,32.20501428571431
2597,CHEMBL4447557,7440.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccc(C(C)C)cc4)cc3)cn2)c1,-6.4028568,5.128427064454121,1,-5.86,-7.7,30,0.21342856000000002,0.19533333333333333,0.25666666666666665,7.098000000000005,33.257029893281405,36.3378839590444,27.654545454545477
2598,CHEMBL4468432,3340.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(Oc4ccccc4)cc3)cn2)c1,-6.0272684,5.476253533188435,1,-5.84,-8.5,27,0.22323216296296294,0.2162962962962963,0.3148148148148148,5.974600000000004,26.764064464094567,27.622294520547964,18.9781411764706
2599,CHEMBL4530291,3750.0,nM,Brc1c(Br)c(-c2oc(-c3ccc(OCc4ccccc4)cc3)cn2)cc(O)c1O,-6.159472,5.425968732272281,1,-5.71,-8.6,29,0.21239558620689655,0.19689655172413792,0.296551724137931,6.523800000000006,30.71532754755605,33.13313485113839,21.9988604651163
2600,CHEMBL4439769,4000.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(OCc4ccccc4)cc3)cn2)c1,-6.1556458,5.3979400086720375,1,-5.6,-8.3,28,0.21984449285714286,0.19999999999999998,0.29642857142857143,5.761300000000005,26.206251178389785,28.806500000000025,19.43571084337351
2601,CHEMBL4443298,10260.0,nM,Brc1c(Br)c(-c2oc(-c3cc(Br)c(OC)cc3)cn2)cc(O)c1O,-6.1350355,4.988852639224203,1,-5.78,-6.8,24,0.25562647916666664,0.24083333333333334,0.2833333333333333,5.715900000000004,22.360359609981085,23.733840830449843,20.173764705882366
2602,CHEMBL4549795,18470.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3cc(Br)c(OC)cc3)cn2)c1,-5.4719534,4.733533104559759,1,-6.02,-6.7,23,0.23791101739130435,0.2617391304347826,0.29130434782608694,4.953400000000002,20.820389296443942,18.924950166112968,17.004208955223888
2603,CHEMBL4440623,9130.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccc(OC)cc3)cn2)c1,-5.6999655,5.039529222465701,1,-5.5,-7.0,22,0.2590893409090909,0.25,0.3181818181818182,4.190900000000003,16.1755014131226,16.76360000000001,13.171400000000009
2604,CHEMBL4531749,4270.0,nM,Brc1c(Br)c(-c2oc(-c3ccccc3)cn2)cc(O)c1O,-5.6862998,5.369572124974976,1,-5.96,-7.0,21,0.27077618095238093,0.2838095238095238,0.3333333333333333,4.944800000000004,18.261576711097803,17.422953020134244,14.834400000000013
2605,CHEMBL4444674,6680.0,nM,Brc1c(O)c(O)cc(-c2oc(-c3ccccc3)cn2)c1,-5.3366537,5.175223537524454,1,-5.48,-7.2,20,0.266832685,0.274,0.36,4.182300000000002,15.673866940251349,15.263868613138694,11.617500000000007
2606,CHEMBL401368,354200.0,nM,Brc1c(O)c(O)cc(C=O)c1,-5.0651994,3.4507514431459443,0,-4.9,-6.0,11,0.4604726727272727,0.4454545454545455,0.5454545454545454,1.6727999999999996,3.6327888690818364,3.755265306122448,3.0667999999999997
2607,CHEMBL510971,128800.0,nM,Brc1c(Br)c(C=O)cc(O)c1O,-5.3124633,3.890084136976207,0,-4.77,-5.7,12,0.442705275,0.39749999999999996,0.47500000000000003,2.4353000000000007,5.500950943039928,6.126540880503147,5.126947368421054
2608,CHEMBL4577930,14000.0,nM,O=C1C2C3(C(C)(C4(C)c5[nH]c6c(c5CC4CC3)cccc6)CC1)OC1(O)C(O)C(C)(C)CC21,-4.2686267,4.853871964321762,1,-3.81,-7.1,33,0.12935232424242427,0.11545454545454546,0.21515151515151515,4.241700000000003,32.791834432371445,36.73913385826774,19.714943661971848
2609,CHEMBL4557312,27000.0,nM,O=C1COC2=C(C3(O)C(C)(C4(C)c5[nH]c6c(c5CC4CC3)cccc6)CC2)C1,-4.4068012,4.568636235841013,1,-4.92,-7.4,28,0.15738575714285716,0.1757142857142857,0.2642857142857143,4.166400000000003,26.472535225777843,23.71121951219514,15.764756756756768
2610,CHEMBL4442464,23000.0,nM,O=C1c2c3c([nH]c2C2(C)C4(C)C(O)(C5=C(OC(C(O)(C)C)C(=O)C5)CC4)CCC12)cccc3,-5.3374519,4.638272163982407,1,-4.79,-6.3,33,0.16174096666666665,0.14515151515151514,0.19090909090909092,3.946100000000003,24.397653119834224,27.186075156576223,20.670047619047633
2611,CHEMBL4470062,13000.0,nM,O=C1C(C(O)(C)C)OC2(O)C(=C3C(C)(C4(C)c5[nH]c6c(c5CC4C=C3)cccc6)CC2)C1,-5.4172473,4.886056647693163,1,-5.25,-6.6,32,0.169288978125,0.1640625,0.20625,4.081900000000004,24.112024570117025,24.880152380952403,19.791030303030322
2612,CHEMBL4452781,2800.0,nM,Oc1cc(CC2(C)C(C)CCC3(C)C(C)=CCCC23)c2n3c(nc2c1)CCC3,-4.9603324,5.552841968657781,1,-4.72,-7.8,28,0.17715472857142858,0.16857142857142857,0.2785714285714286,6.029400000000007,34.03465461306589,35.76762711864411,21.644000000000023
2613,CHEMBL4452883,2800.0,nM,Oc1cc(CC2(C)C(C)CCC3(C)C(=C)CCCC23)c2n3c(nc2c1)CCC3,-4.848125,5.552841968657781,1,-4.8,-7.4,28,0.17314732142857142,0.17142857142857143,0.2642857142857143,6.029400000000007,34.822369472734344,35.17150000000004,22.81394594594597
2614,CHEMBL4444045,2800.0,nM,Oc1cc(CC2(C)C(C)CCC3(C)C(C)=CCCC23)c2ocnc2c1,-4.5829659,5.552841968657781,1,-4.27,-6.9,25,0.18331863599999998,0.17079999999999998,0.276,5.874700000000006,32.046387253285076,34.39519906323189,21.28514492753625
