Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA
CHEMBL510405,720,nM,O=C(OCc1nnn(CC2C(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)=C(c3c(O)ccc(O)c3)O2)c1)c1cc(C(=O)OCc2nnn(CC3C(OC(=O)c4ccccc4)C(OC(=O)c4ccccc4)C(OC(=O)c4ccccc4)=C(c4c(O)ccc(O)c4)O3)c2)ccc1,-8.3563557,6.142667504,1,-4.81,-4.1
CHEMBL470249,26300,nM,O(C)c1c(CC=C(C)C)cc(C2Oc3c(c(O)cc(O)c3)C(=O)C2)cc1CC=C(C)C,-6.0135956,4.580044252,1,-6.13,-8.7
CHEMBL470452,21200,nM,O(C)c1c(CC=C(C)C)cc(C2Oc3c(C(=O)C2)ccc(O)c3)cc1CC=C(C)C,-6.5170388,4.673664139,1,-5.91,-8.6
CHEMBL255890,39700,nM,O=C1c2c(O)cc(O)cc2OC(c2cc(CC=C(C)C)c(O)c(CC=C(C)C)c2)C1,-5.9899521,4.401209493,1,-6.08,-8.8
CHEMBL470454,16000,nM,O=C1c2c(OC(c3cc(CC=C(C)C)c(O)c(CC=C(C)C)c3)C1)cc(O)cc2,-6.1159205,4.795880017,1,-5.92,-8.7
CHEMBL470865,14800,nM,O=C(C=Cc1cc(CC=C(C)C)c(OC)c(CC=C(C)C)c1)c1c(O)cc(O)cc1,-6.0382977,4.829738285,1,-5.72,-7.7
CHEMBL470655,39200,nM,O=C1c2c(O)cc(O)cc2OC(c2cc(CC=C(C)C)c3OC(C)(C)C=Cc3c2)C1,-5.9169035,4.406713933,1,-5.4,-9
CHEMBL238628,41500,nM,O=C1C(c2ccc(O)cc2)=COc2c1c(O)c1c(OC(C)(C)C=C1)c2,-5.1515174,4.381951903,1,-4.95,-8.9
CHEMBL515797,2000,nM,FC(F)(F)c1cc(C(F)(F)F)cc(-c2cc(OCc3cc(C(F)(F)F)ccc3)c(OCC(=O)O)c(O)c2)c1,-7.4282804,5.698970004,1,-7.26,-8.8
CHEMBL214378,820,nM,Brc1c(OCC(=O)O)c(C(=O)O)sc1-c1ccc(NC(=O)c2cnccc2)cc1,-7.083189,6.086186148,1,-6.66,-6.6
CHEMBL391533,5490,nM,O=C(O)C12C(C(C)C(C)CC1)C=1C(C)(C3(C)C(C4(C)C(C(C)(C)C(O)C(O)C4)CC3)CC=1)CC2,-4.4186316,5.260427656,1,-3.82,-5.7
CHEMBL437964,8040,nM,O=C(O)C1(C)C(O)CCC2(C)C3C(=O)CC=4C(C)(C3(C)CCC12)CCC1(C)C=4C(C)C(C)CC1,-4.1468911,5.094743951,1,-4.85,-5.6
CHEMBL481854,12380,nM,O=C(O)C12C(C(C)C(C)CC1)C=1C(C)(C3(C)C(C4(C)C(C(CO)(C)C(O)C(O)C4)C(O)C3)CC=1)CC2,-4.588376,4.907279355,1,-3.85,-5.8
CHEMBL449613,3310,nM,O=C(O)C(NC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccccc1,-5.4155807,5.480172006,1,-4.52,-8.4
CHEMBL457064,15440,nM,O=C(O)CNC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.5908108,4.811352704,1,-3.79,-5.5
CHEMBL508834,16350,nM,O=C(O)C(NC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)CCC(=O)O,-5.5110369,4.786482243,1,-4.21,-6
CHEMBL511000,3190,nM,O=C(O)c1ccc(NC(=O)C23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)cc1,-6.0588627,5.496209317,1,-4.82,-8.3
CHEMBL461344,4760,nM,O=C(N)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.2075419,5.322393047,1,-3.79,-6.4
CHEMBL461165,9200,nM,O=C(NC)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.3745713,5.036212173,1,-3.42,-6.3
CHEMBL510912,8100,nM,O=C(NCc1ccccc1)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-5.2814054,5.091514981,1,-4.15,-7.5
CHEMBL487412,4440,nM,O=C(OC)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.2552209,5.35261703,1,-3.48,-6.2
CHEMBL445301,8610,nM,O=C(OCc1ccccc1)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-6.2738304,5.064996849,1,-4.38,-7.3
CHEMBL472400,2100,nM,O=C(O)CCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.5304399,5.677780705,1,-4.18,-6.4
CHEMBL472401,1330,nM,O=C(O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-5.1741695,5.876148359,1,-4.6,-7.7
CHEMBL504291,880,nM,O=C(O)CCCCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-6.8248987,6.055517328,1,-5.46,-8.1
CHEMBL445491,780,nM,O=C(O)CCCCCCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-7.4445734,6.107905397,1,-5.54,-8.2
CHEMBL501267,720,nM,O=C(O)CCCCCCCCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-7.7643619,6.142667504,1,-4.95,-8.4
CHEMBL443950,590,nM,O=C(O)CCCCCCCCCCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-8.7073059,6.229147988,1,-4.89,-8.1
CHEMBL509443,570,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccccc1,-7.6777034,6.244125144,1,-4.59,-8.9
CHEMBL446005,4620,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1nc[nH]c1,-6.1999784,5.335358024,1,-5.25,-7.1
CHEMBL509868,590,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c2c([nH]c1)cccc2,-7.167388,6.229147988,1,-5.71,-8.1
CHEMBL450403,550,nM,S(CCC(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)C(=O)O)C,-6.7920866,6.259637311,1,-5.13,-7
CHEMBL301567,560,nM,Clc1c(CC(NC(=O)CCCCC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cccc1,-5.9265604,6.251811973,1,-4.49,-7.5
CHEMBL447660,510,nM,Clc1cc(CC(NC(=O)CCCCC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)ccc1,-6.5264659,6.292429824,1,-5.02,-7.7
CHEMBL462163,610,nM,Clc1ccc(CC(NC(=O)CCCCC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-6.1772504,6.214670165,1,-4.46,-7.6
CHEMBL449659,570,nM,Fc1ccc(CC(NC(=O)CCCCC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-6.3467932,6.244125144,1,-5.07,-8
CHEMBL504704,450,nM,O=[N+]([O-])c1ccc(CC(NC(=O)CCCCC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-7.3341994,6.346787486,1,-6.55,-7.4
CHEMBL452449,550,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(C)cccc1,-7.0766149,6.259637311,1,-4.66,-7.5
CHEMBL443398,650,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccc(C)cc1,-7.1700153,6.187086643,1,-4.51,-7.9
CHEMBL446573,530,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(OC)cccc1,-6.4224172,6.27572413,1,-4.43,-7.3
CHEMBL506260,520,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)ccc1,-6.5237708,6.283996656,1,-4.91,-7.8
CHEMBL510867,600,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccc(OC)cc1,-6.1243124,6.22184875,1,-4.4,-7.2
CHEMBL507502,440,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc2OCOc2cc1,-6.4953122,6.356547324,1,-4.46,-7.4
CHEMBL443663,660,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(OC)c(OC)ccc1,-7.2456946,6.180456064,1,-4.49,-7.4
CHEMBL443091,820,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)c(OC)cc1,-7.6112289,6.086186148,1,-5.49,-7.5
CHEMBL448797,630,nM,O=C(O)C(NC(=O)CCCCC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)cc(OC)c1,-6.8324819,6.200659451,1,-5.11,-7.6
CHEMBL472896,2610,nM,O=C(O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)CCC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.6121078,5.583359493,1,-3.29,-6.4
CHEMBL506934,2890,nM,O=C(OCC)C(=O)OC1C(C)(C)C2C(C)(C3C(C)(C4(C)C(C5C(C(=O)O)(CC4)CCC(C)(C)C5)=CC3)CC2)CC1,-5.1921759,5.539102157,1,-4.52,-5.9
CHEMBL449967,2860,nM,O=C(OC1C(C)(C)C2C(C)(C3C(C)(C4(C)C(C5C(C(=O)O)(CC4)CCC(C)(C)C5)=CC3)CC2)CC1)C(=O)O,-4.3591895,5.543633967,1,-4.6,-6.8
CHEMBL446073,5970,nM,O=C(OC1C(C)(C)C2C(C)(C3C(C)(C4(C)C(C5C(C(=O)O)(CC4)CCC(C)(C)C5)=CC3)CC2)CC1)CCC(=O)O,-5.6818395,5.224025669,1,-4.84,-8
CHEMBL211369,2330,nM,O=C(O)C(CC(=O)OC1C(C)(C)C2C(C)(C3C(C)(C4(C)C(C5C(C(=O)O)(CC4)CCC(C)(C)C5)=CC3)CC2)CC1)(C)C,-5.0240669,5.632644079,1,-5.48,-7.4
